ID Sex Gen SireID MumID Status Died Cohort Arrived
ID_7432 NA 86 ID_6341 ID_6566 d 2007 NA 2005
ID_7433 2 86 ID_2818 ID_6857 d 2006 2005 2005
ID_7434 2 86 ID_6754 ID_6988 d 2005 2005 2005
ID_7435 2 86 ID_6789 ID_6686 d 2007 2005 2005
ID_7436 1 86 ID_5402 ID_6644 d 2005 2005 2005
ID_7437 1 86 ID_7041 ID_6852 d 2005 2005 2005
ID_7438 1 86 ID_2818 ID_6973 d 2013 2005 2005
ID_7439 2 86 ID_6933 ID_6820 d 2006 2005 2005
ID_7440 2 86 ID_4478 ID_6062 d 2007 2005 2005
ID_7441 1 86 ID_5768 ID_6893 d 2006 2005 2005
ID_7442 1 86 ID_4692 ID_6919 d 2005 2005 2005
ID_7443 2 86 ID_5929 ID_6999 d 2005 2005 2005
ID_7444 2 86 ID_6882 ID_6812 d 2005 2005 2005
ID_7445 1 86 ID_6878 ID_6554 d 2005 2005 2005
ID_7446 2 86 ID_6963 ID_6959 d 2005 2005 2005
ID_7447 1 86 ID_5553 ID_6959 d 2008 2005 2005
ID_7448 1 86 ID_7030 ID_7012 d 2008 2005 2005
ID_7449 1 86 ID_7013 ID_6811 d 2008 2005 2005
ID_7450 1 86 ID_6994 ID_6985 d 2005 2005 2005
ID_7451 1 86 ID_6908 ID_6821 d 2011 2005 2005
ID_7452 2 86 ID_2818 ID_6973 d 2005 2005 2005
ID_7453 1 86 ID_7041 ID_6813 d 2006 2005 2005
ID_7454 2 86 ID_2677 ID_6813 d 2007 2005 2005
ID_7455 2 86 ID_6640 ID_6672 d 2005 2005 2005
ID_7456 1 86 ID_4818 ID_6905 d 2005 2005 2005
ID_7457 2 86 ID_5289 ID_6971 d 2006 2005 2005
ID_7458 2 86 ID_5560 ID_6907 d 2006 2005 2005
ID_7459 1 86 ID_6825 ID_6601 d 2005 2005 2005
ID_7460 1 86 ID_6849 ID_6601 d 2007 2005 2005
ID_7461 1 86 ID_5560 ID_6745 d 2006 2005 2005
ID_7462 2 86 ID_6113 ID_6927 d 2006 2005 2005
ID_7463 1 86 ID_7045 ID_6524 d 2005 2005 2005
ID_7464 1 86 ID_6989 ID_6830 d 2009 2005 2005
ID_7465 2 86 ID_6632 ID_6907 d 2006 2005 2005
ID_7466 2 86 ID_6832 ID_4792 d 2005 2005 2005
ID_7467 NA 86 ID_4459 ID_6813 d 2007 NA 2005
ID_7468 2 86 ID_6515 ID_6944 d 2006 2005 2005
ID_7469 1 86 ID_3742 ID_6520 d 2005 2005 2005
ID_7470 NA 86 ID_6708 ID_6888 d 2006 NA 2005
ID_7471 2 86 ID_5863 ID_6645 d 2005 2005 2005
ID_7472 1 86 ID_6482 ID_6645 d 2007 2005 2005
ID_7473 2 86 ID_6547 ID_5559 d 2005 2005 2005
ID_7474 2 86 ID_4628 ID_7004 d 2005 2005 2005
ID_7475 1 86 ID_6649 ID_6576 d 2005 2005 2005
ID_7476 1 86 ID_5772 ID_6405 d 2006 2005 2005
ID_7477 1 86 ID_6122 ID_5723 d 2005 2005 2005
ID_7478 2 86 ID_6490 ID_6467 d 2005 2005 2005
ID_7479 2 86 ID_7039 ID_6917 d 2005 2005 2005
ID_7480 1 86 NA ID_6601 d 2005 2005 2005
ID_7481 1 86 ID_6993 ID_6692 d 2005 2005 2005
ID_7482 1 86 ID_6826 ID_6566 d 2007 2005 2005
ID_7483 2 86 ID_4628 ID_6644 d 2006 2005 2005
ID_7484 2 86 ID_5402 ID_6655 d 2005 2005 2005
ID_7485 1 86 ID_6914 ID_6907 d 2005 2005 2005
ID_7486 1 86 ID_5984 ID_6921 d 2005 2005 2005
ID_7487 1 86 NA ID_5957 d 2008 2005 2005
ID_7488 2 86 ID_4813 ID_4781 d 2005 2005 2005
ID_7489 1 86 ID_1281 ID_6556 d 2013 2005 2005
ID_7490 1 86 ID_6963 ID_6567 d 2005 2005 2005
ID_7491 1 86 ID_6646 ID_6070 d 2013 2005 2005
ID_7492 1 86 ID_5402 ID_6601 d 2005 2005 2005
ID_7493 2 86 ID_6939 ID_7018 d 2005 2005 2005
ID_7494 2 86 ID_6679 ID_5799 d 2005 2005 2005
ID_7495 1 86 ID_5683 ID_6645 d 2005 2005 2005
ID_7496 2 86 ID_6998 ID_6964 d 2005 2005 2005
ID_7497 1 86 ID_7048 ID_6944 d 2010 2005 2005
ID_7498 1 86 ID_6898 ID_6830 d 2010 2005 2005
ID_7499 2 86 ID_6839 ID_6931 d 2005 2005 2005
ID_7500 2 86 ID_6846 ID_7009 d 2008 2005 2005
ID_7501 2 86 ID_5763 ID_6856 d 2005 2005 2005
ID_7502 2 86 NA ID_6836 d 2008 2005 2005
ID_7503 2 86 ID_6720 ID_5804 d 2006 2005 2005
ID_7504 2 86 ID_6968 ID_7018 d 2005 2005 2005
ID_7505 1 86 ID_6816 ID_6739 d 2010 2005 2005
ID_7506 1 86 ID_3146 ID_6780 d 2014 2005 2005
ID_7507 2 86 ID_5596 ID_6857 d 2005 2005 2005
ID_7508 1 86 ID_6627 ID_5817 d 2005 2005 2005
ID_7509 1 86 ID_6962 ID_6964 d 2005 2005 2005
ID_7510 2 86 ID_6839 ID_6996 d 2005 2005 2005
ID_7511 1 86 ID_6674 ID_6519 d 2005 2005 2005
ID_7512 1 86 ID_6989 ID_6858 d 2005 2005 2005
ID_7513 2 86 ID_5770 ID_6086 d 2007 2005 2005
ID_7514 1 86 ID_6516 ID_6690 d 2005 2005 2005
ID_7515 2 86 ID_5603 ID_6813 d 2005 2005 2005
ID_7516 2 86 ID_6516 ID_6405 d 2006 2005 2005
ID_7517 1 86 NA ID_6812 d 2005 2005 2005
ID_7518 2 86 ID_6951 ID_6865 d 2006 2005 2005
ID_7519 1 86 ID_7041 ID_4781 d 2008 2005 2005
ID_7520 2 86 ID_5985 ID_6036 d 2005 2005 2005
ID_7521 1 86 ID_3865 ID_6086 d 2005 2005 2005
ID_7522 1 86 ID_6448 ID_6964 d 2006 2005 2005
ID_7523 2 86 NA ID_6585 d 2008 2005 2005
ID_7524 1 86 ID_6764 ID_6655 d 2005 2005 2005
ID_7525 2 86 ID_6876 ID_6892 d 2005 2005 2005
ID_7526 1 86 ID_6501 ID_6524 d 2005 2005 2005
ID_7527 2 86 ID_6230 ID_6437 d 2005 2005 2005
ID_7528 1 86 ID_6508 ID_6907 d 2005 2005 2005
ID_7529 1 86 ID_6627 ID_6467 d 2011 2005 2005
ID_7530 2 86 ID_4402 ID_6845 d 2005 2005 2005
ID_7531 1 86 ID_6781 ID_5804 d 2007 2005 2005
ID_7532 2 86 ID_5625 ID_6705 d 2006 2005 2005
ID_7533 1 86 ID_7016 ID_6813 d 2005 2005 2005
ID_7534 2 86 NA ID_5885 d 2009 2005 2005
ID_7535 2 86 ID_5812 ID_6845 d 2005 2005 2005
ID_7536 2 86 ID_5649 ID_7009 d 2007 2005 2005
ID_7537 2 86 ID_4617 ID_6971 d 2005 2005 2005
ID_7538 1 86 ID_7030 ID_6974 d 2007 2005 2005
ID_7539 1 86 ID_6956 ID_6381 d 2009 2005 2005
ID_7540 1 86 ID_6676 ID_6605 d 2006 2005 2005
ID_7541 2 86 ID_6611 ID_6531 d 2005 2005 2005
ID_7542 1 86 ID_4358 ID_6739 d 2005 2005 2005
ID_7543 1 86 ID_6897 ID_6500 d 2007 2005 2005
ID_7544 1 86 ID_4617 ID_6830 d 2005 2005 2005
ID_7545 1 86 ID_6897 ID_5931 d 2005 2005 2005
ID_7546 2 86 ID_5866 ID_6982 d 2005 2005 2005
ID_7547 2 86 ID_6482 ID_5931 d 2008 2005 2005
ID_7548 2 86 ID_6868 ID_6840 d 2008 2005 2005
ID_7549 2 86 NA NA d 2006 2005 2005
ID_7550 2 86 NA NA d 2006 2005 2005
ID_7551 2 86 NA NA d 2005 2005 2005
ID_7552 2 86 NA NA d 2007 2005 2005
ID_7553 2 86 NA NA d 2008 2005 2005
ID_7554 1 86 NA NA d 2006 2005 2005
ID_7555 1 86 NA NA d 2005 2005 2005
ID_7556 1 86 NA NA d 2005 2005 2005
ID_7557 1 86 NA NA d 2008 2005 2005
ID_7049 1 85 NA NA d 2008 2004 2004
ID_6806 1 84 NA NA d 2008 2003 2003
ID_6807 1 84 NA NA d 2010 2003 2003
ID_6808 1 84 NA NA d 2010 2003 2003
ID_5433 1 80 NA NA d 2015 1999 1999
ID_7558 1 87 ID_5856 ID_7285 d 2007 2006 2006
ID_7559 1 87 ID_6940 ID_6642 d 2006 2006 2006
ID_7560 1 87 ID_7318 ID_7056 d 2006 2006 2006
ID_7561 1 87 ID_7414 ID_6971 d 2008 2006 2006
ID_7562 2 87 ID_6781 ID_6931 d 2008 2006 2006
ID_7563 1 87 ID_5625 ID_6857 d 2006 2006 2006
ID_7564 2 87 ID_7193 ID_7552 d 2006 2006 2006
ID_7565 2 87 ID_4878 ID_7087 d 2006 2006 2006
ID_7566 1 87 ID_7354 ID_7516 d 2006 2006 2006
ID_7567 2 87 ID_7182 ID_7458 d 2006 2006 2006
ID_7568 2 87 ID_6933 ID_7222 d 2006 2006 2006
ID_7569 2 87 ID_6896 ID_5931 d 2006 2006 2006
ID_7570 1 87 ID_6913 ID_7547 d 2011 2006 2006
ID_7571 2 87 ID_7157 ID_6817 d 2006 2006 2006
ID_7572 1 87 ID_7401 ID_7457 d 2006 2006 2006
ID_7573 2 87 ID_6826 ID_7074 d 2006 2006 2006
ID_7574 1 87 ID_6879 ID_7058 d 2006 2006 2006
ID_7575 2 87 ID_4815 ID_7029 d 2006 2006 2006
ID_7576 1 87 ID_7461 ID_7084 d 2006 2006 2006
ID_7577 1 87 ID_7506 ID_7123 d 2006 2006 2006
ID_7578 1 87 ID_4290 ID_7516 d 2006 2006 2006
ID_7579 2 87 ID_5912 ID_6798 d 2006 2006 2006
ID_7580 1 87 ID_5433 ID_7458 d 2006 2006 2006
ID_7581 2 87 ID_7540 ID_7374 d 2006 2006 2006
ID_7582 1 87 ID_6179 ID_6909 d 2006 2006 2006
ID_7583 2 87 ID_4818 ID_6917 d 2006 2006 2006
ID_7584 2 87 ID_5532 ID_6984 d 2006 2006 2006
ID_7585 2 87 ID_7400 ID_7547 d 2006 2006 2006
ID_7586 2 87 ID_5532 ID_7433 d 2006 2006 2006
ID_7587 1 87 NA ID_6047 d 2006 2006 2006
ID_7588 2 87 ID_5856 ID_6931 d 2006 2006 2006
ID_7589 2 87 ID_6940 ID_7178 d 2006 2006 2006
ID_7590 2 87 ID_6560 ID_7265 d 2006 2006 2006
ID_7591 2 87 ID_5778 ID_6858 d 2006 2006 2006
ID_7592 2 87 ID_5856 ID_7298 d 2007 2006 2006
ID_7593 1 87 ID_5289 ID_7536 d 2006 2006 2006
ID_7594 2 87 ID_7282 ID_7120 d 2006 2006 2006
ID_7595 1 87 ID_6640 ID_7503 d 2006 2006 2006
ID_7596 2 87 NA ID_7409 d 2006 2006 2006
ID_7597 2 87 ID_6784 ID_7433 d 2006 2006 2006
ID_7598 1 87 ID_6516 ID_6881 d 2006 2006 2006
ID_7599 2 87 ID_6823 ID_7206 d 2006 2006 2006
ID_7600 2 87 ID_7453 ID_6812 d 2007 2006 2006
ID_7601 2 87 ID_7453 ID_7266 d 2006 2006 2006
ID_7602 2 87 ID_6009 ID_7331 d 2006 2006 2006
ID_7603 1 87 ID_6868 ID_6881 d 2006 2006 2006
ID_7604 2 87 ID_6826 ID_7271 d 2006 2006 2006
ID_7605 1 87 ID_4696 ID_6889 d 2008 2006 2006
ID_7606 1 87 ID_7476 ID_7362 d 2006 2006 2006
ID_7607 1 87 ID_7540 ID_7029 d 2010 2006 2006
ID_7608 2 87 ID_5732 ID_7222 d 2006 2006 2006
ID_7609 1 87 ID_6912 ID_7376 d 2006 2006 2006
ID_7610 2 87 ID_7194 ID_6605 d 2007 2006 2006
ID_7611 1 87 ID_6868 ID_7149 d 2008 2006 2006
ID_7612 2 87 ID_6720 ID_7178 d 2006 2006 2006
ID_7613 1 87 ID_7210 ID_7470 d 2006 2006 2006
ID_7614 2 87 ID_5402 ID_6984 d 2006 2006 2006
ID_7615 2 87 ID_7254 ID_7154 d 2006 2006 2006
ID_7616 2 87 ID_6022 ID_7002 d 2006 2006 2006
ID_7617 2 87 ID_6920 ID_6686 d 2006 2006 2006
ID_7618 2 87 ID_6578 ID_7145 d 2007 2006 2006
ID_7619 1 87 NA ID_7104 d 2008 2006 2006
ID_7620 1 87 ID_5676 ID_6996 d 2006 2006 2006
ID_7621 2 87 ID_7198 ID_7351 d 2006 2006 2006
ID_7622 2 87 ID_6945 ID_7513 d 2006 2006 2006
ID_7623 2 87 ID_4235 ID_7305 d 2007 2006 2006
ID_7624 1 87 ID_5433 ID_7323 d 2006 2006 2006
ID_7625 2 87 ID_7269 ID_7548 d 2006 2006 2006
ID_7626 1 87 ID_7092 ID_6758 d 2006 2006 2006
ID_7627 2 87 ID_7400 ID_7345 d 2006 2006 2006
ID_7628 2 87 ID_6759 ID_7201 d 2006 2006 2006
ID_7629 1 87 ID_5905 ID_6709 d 2015 2006 2006
ID_7630 2 87 ID_6958 ID_7085 d 2006 2006 2006
ID_7631 2 87 NA ID_7262 d 2006 2006 2006
ID_7632 2 87 ID_7114 ID_7207 d 2006 2006 2006
ID_7633 1 87 ID_5691 ID_6917 d 2006 2006 2006
ID_7634 1 87 ID_6911 ID_7316 d 2006 2006 2006
ID_7635 1 87 ID_6028 ID_7141 d 2006 2006 2006
ID_7636 1 87 ID_4165 ID_5960 d 2006 2006 2006
ID_7637 2 87 ID_7349 ID_6642 d 2007 2006 2006
ID_7638 2 87 ID_6587 ID_7186 d 2006 2006 2006
ID_7639 1 87 ID_6926 ID_6642 d 2006 2006 2006
ID_7640 2 87 ID_6533 ID_7262 d 2007 2006 2006
ID_7641 2 87 ID_5532 ID_6905 d 2006 2006 2006
ID_7642 2 87 ID_6843 ID_7405 d 2006 2006 2006
ID_7643 2 87 NA ID_7516 d 2006 2006 2006
ID_7644 2 87 ID_6490 ID_7550 d 2006 2006 2006
ID_7645 2 87 ID_7025 ID_7439 d 2006 2006 2006
ID_7646 1 87 ID_7037 ID_7056 d 2006 2006 2006
ID_7647 1 87 ID_6502 ID_6405 d 2006 2006 2006
ID_7648 1 87 ID_6908 ID_7421 d 2006 2006 2006
ID_7649 1 87 ID_7158 ID_7548 d 2006 2006 2006
ID_7650 2 87 ID_7404 ID_7365 d 2006 2006 2006
ID_7651 2 87 ID_4235 ID_7549 d 2006 2006 2006
ID_7652 1 87 ID_7019 ID_7467 d 2006 2006 2006
ID_7653 1 87 ID_6179 ID_7140 d 2008 2006 2006
ID_7654 1 87 ID_7097 ID_6889 d 2008 2006 2006
ID_7655 2 87 ID_7505 ID_7087 d 2006 2006 2006
ID_7656 1 87 ID_6868 ID_6885 d 2006 2006 2006
ID_7657 1 87 ID_6869 ID_7163 d 2006 2006 2006
ID_7658 1 87 ID_6611 ID_7078 d 2006 2006 2006
ID_7659 1 87 ID_7037 ID_6827 d 2006 2006 2006
ID_7660 2 87 ID_6615 ID_7365 d 2006 2006 2006
ID_7661 1 87 ID_5596 ID_7344 d 2007 2006 2006
ID_7662 2 87 ID_7491 ID_7201 d 2006 2006 2006
ID_7663 2 87 ID_7232 ID_7408 d 2006 2006 2006
ID_7664 1 87 ID_5732 ID_7084 d 2008 2006 2006
ID_7665 2 87 ID_7375 ID_7405 d 2006 2006 2006
ID_7666 1 87 ID_7102 ID_7465 d 2006 2006 2006
ID_7667 2 87 ID_4750 ID_6758 d 2006 2006 2006
ID_7668 1 87 ID_6615 ID_6922 a NA 2006 2006
ID_7669 1 87 ID_6869 ID_6959 d 2015 2006 2006
ID_7670 1 87 ID_2754 ID_6917 d 2006 2006 2006
ID_7671 2 87 ID_4813 ID_7341 d 2006 2006 2006
ID_7672 1 87 ID_7543 ID_7085 d 2007 2006 2006
ID_7673 2 87 ID_7278 ID_7093 d 2011 2006 2006
ID_7674 1 87 ID_6003 ID_7421 d 2007 2006 2006
ID_7675 1 87 ID_7295 ID_7433 d 2006 2006 2006
ID_7676 1 87 ID_5888 ID_6821 d 2006 2006 2006
ID_7677 2 87 ID_6784 ID_6934 d 2006 2006 2006
ID_7678 2 87 ID_7354 ID_7439 d 2006 2006 2006
ID_7679 1 87 ID_7048 ID_7435 d 2007 2006 2006
ID_7680 1 87 NA ID_7468 d 2007 2006 2006
ID_7681 1 87 ID_4636 ID_7266 d 2007 2006 2006
ID_7682 2 87 ID_6179 ID_6690 d 2006 2006 2006
ID_7683 2 87 ID_5686 ID_7454 d 2008 2006 2006
ID_7684 1 87 ID_6179 ID_6047 d 2006 2006 2006
ID_7685 1 87 ID_7393 ID_6855 d 2010 2006 2006
ID_7686 1 87 ID_7506 ID_7186 d 2006 2006 2006
ID_7687 1 87 ID_7461 ID_7362 d 2006 2006 2006
ID_7688 1 87 ID_6945 ID_6566 d 2006 2006 2006
ID_7689 1 87 ID_6735 ID_7151 d 2006 2006 2006
ID_7690 1 87 ID_5856 ID_6821 d 2006 2006 2006
ID_7691 1 87 ID_6764 ID_6984 d 2007 2006 2006
ID_7692 2 87 ID_6829 ID_7136 d 2007 2006 2006
ID_7693 2 87 ID_6807 ID_7066 d 2006 2006 2006
ID_7694 2 87 ID_6828 ID_6437 d 2006 2006 2006
ID_7695 1 87 ID_6839 ID_7283 d 2006 2006 2006
ID_7696 1 87 ID_6759 ID_7002 d 2006 2006 2006
ID_7697 1 87 ID_7026 ID_7104 d 2006 2006 2006
ID_7698 2 87 ID_3742 ID_7458 d 2006 2006 2006
ID_7699 1 87 ID_7543 ID_7548 d 2006 2006 2006
ID_7700 1 87 ID_5888 ID_6936 d 2009 2006 2006
ID_7701 2 87 ID_7257 ID_7309 d 2006 2006 2006
ID_7702 1 87 ID_6482 ID_7458 d 2006 2006 2006
ID_7703 2 87 ID_6804 ID_5723 d 2006 2006 2006
ID_7704 2 87 ID_7232 ID_7162 d 2006 2006 2006
ID_7705 1 87 ID_7089 ID_7549 d 2011 2006 2006
ID_7706 2 87 NA ID_7547 d 2006 2006 2006
ID_7707 1 87 ID_7310 ID_7199 d 2006 2006 2006
ID_7708 2 87 ID_6828 ID_7127 d 2007 2006 2006
ID_7709 2 87 ID_5812 ID_6047 d 2007 2006 2006
ID_7710 1 87 ID_7339 ID_6934 d 2008 2006 2006
ID_7711 1 87 ID_4750 ID_7211 d 2008 2006 2006
ID_7712 1 87 ID_7043 ID_7009 d 2006 2006 2006
ID_7713 1 87 ID_4818 ID_7298 d 2006 2006 2006
ID_7714 2 87 ID_7113 ID_7267 d 2006 2006 2006
ID_7715 1 87 NA ID_7267 d 2006 2006 2006
ID_7716 1 87 ID_7165 ID_6827 d 2006 2006 2006
ID_7717 1 87 ID_6490 ID_6949 d 2006 2006 2006
ID_7718 1 87 ID_4171 ID_7363 d 2006 2006 2006
ID_7719 1 87 ID_4818 ID_7074 d 2006 2006 2006
ID_7720 2 87 ID_6900 ID_7365 d 2006 2006 2006
ID_7721 1 87 ID_6806 ID_5723 d 2015 2006 2006
ID_7722 1 87 ID_4759 ID_7141 d 2006 2006 2006
ID_7723 1 87 ID_5912 ID_6917 d 2006 2006 2006
ID_7724 1 87 ID_7388 ID_7376 d 2006 2006 2006
ID_7725 1 87 ID_6649 ID_7409 d 2006 2006 2006
ID_7726 2 87 ID_5691 ID_6817 d 2006 2006 2006
ID_7727 1 87 ID_5984 ID_6972 d 2006 2006 2006
ID_7728 2 87 ID_7487 ID_7409 d 2006 2006 2006
ID_7729 2 87 ID_5691 ID_6935 d 2006 2006 2006
ID_7730 2 87 ID_7370 ID_6889 d 2006 2006 2006
ID_7731 1 87 ID_7248 ID_7365 d 2006 2006 2006
ID_7732 2 87 ID_6942 ID_7468 d 2006 2006 2006
ID_7733 1 87 ID_7453 ID_6585 d 2006 2006 2006
ID_7734 2 87 ID_7414 ID_7454 d 2006 2006 2006
ID_7735 2 87 ID_7037 ID_7093 d 2006 2006 2006
ID_7736 1 87 ID_7268 ID_7079 d 2006 2006 2006
ID_7737 2 87 ID_7019 ID_7199 d 2006 2006 2006
ID_7738 1 87 ID_7540 ID_7440 d 2006 2006 2006
ID_7739 1 87 ID_5732 ID_7406 d 2006 2006 2006
ID_7740 2 87 ID_7229 ID_7376 d 2007 2006 2006
ID_7741 2 87 ID_7107 ID_6996 d 2006 2006 2006
ID_7742 1 87 ID_7173 ID_6974 d 2006 2006 2006
ID_7743 2 87 ID_6870 ID_7199 d 2006 2006 2006
ID_7744 2 87 ID_7092 ID_7316 d 2006 2006 2006
ID_7745 1 87 ID_6781 ID_7168 d 2008 2006 2006
ID_7746 2 87 ID_7505 ID_7079 d 2007 2006 2006
ID_7747 1 87 ID_7531 ID_6047 d 2006 2006 2006
ID_7748 2 87 ID_6640 ID_6554 d 2006 2006 2006
ID_7749 1 87 ID_5577 ID_7500 d 2006 2006 2006
ID_7750 1 87 ID_7482 ID_7271 d 2006 2006 2006
ID_7751 1 87 ID_6839 ID_7154 d 2006 2006 2006
ID_7752 1 87 ID_6846 ID_7040 d 2006 2006 2006
ID_7753 1 87 ID_6732 ID_6888 d 2006 2006 2006
ID_7754 1 87 ID_7256 ID_7110 d 2006 2006 2006
ID_7755 1 87 ID_6960 ID_7412 d 2006 2006 2006
ID_7756 1 87 ID_6544 ID_6556 d 2008 2006 2006
ID_7757 2 87 ID_7246 ID_7224 d 2006 2006 2006
ID_7758 2 87 ID_1281 ID_7224 d 2011 2006 2006
ID_7759 1 87 ID_7247 ID_6974 d 2006 2006 2006
ID_7760 2 87 ID_5991 ID_6935 d 2006 2006 2006
ID_7761 1 87 ID_6649 ID_4792 d 2006 2006 2006
ID_7762 2 87 ID_4523 ID_7172 d 2006 2006 2006
ID_7763 2 87 ID_6092 ID_7344 d 2007 2006 2006
ID_7764 1 87 ID_7070 ID_7347 d 2006 2006 2006
ID_7765 2 87 ID_6962 ID_7000 d 2006 2006 2006
ID_7766 1 87 ID_6926 ID_5885 d 2010 2006 2006
ID_7767 2 87 ID_7165 ID_7350 d 2006 2006 2006
ID_7768 1 87 ID_6789 ID_5723 d 2006 2006 2006
ID_7769 NA 87 ID_6911 ID_7350 d 2006 NA 2006
ID_7770 1 87 ID_7410 ID_7547 d 2006 2006 2006
ID_7771 1 87 ID_7414 ID_7549 d 2006 2006 2006
ID_7772 1 87 ID_6022 ID_7439 d 2006 2006 2006
ID_7773 2 87 ID_6832 ID_7098 d 2006 2006 2006
ID_7774 1 87 ID_7013 ID_6970 d 2006 2006 2006
ID_7775 2 87 ID_6825 ID_6585 d 2006 2006 2006
ID_7776 2 87 ID_7464 ID_7374 d 2006 2006 2006
ID_7777 2 87 ID_7050 ID_7547 d 2006 2006 2006
ID_7778 1 87 NA ID_6827 d 2006 2006 2006
ID_7779 1 87 ID_6512 ID_7513 d 2006 2006 2006
ID_7780 1 87 ID_7032 ID_7258 d 2006 2006 2006
ID_7781 1 87 ID_7032 ID_6585 d 2007 2006 2006
ID_7782 1 87 ID_3742 ID_7149 d 2009 2006 2006
ID_7783 2 87 ID_6009 ID_7298 d 2013 2006 2006
ID_7784 1 87 ID_6898 ID_7347 d 2006 2006 2006
ID_7785 2 87 ID_7370 ID_7079 d 2006 2006 2006
ID_7786 2 87 ID_6914 ID_6934 d 2007 2006 2006
ID_7787 1 87 ID_7301 ID_7462 d 2006 2006 2006
ID_7788 2 87 ID_7325 ID_7186 d 2006 2006 2006
ID_7789 1 87 ID_7448 ID_5931 d 2006 2006 2006
ID_7790 2 87 ID_6804 ID_7141 d 2006 2006 2006
ID_7791 2 87 ID_6908 ID_7120 d 2006 2006 2006
ID_7792 2 87 ID_7522 ID_6749 d 2006 2006 2006
ID_7793 2 87 ID_6806 ID_7432 d 2007 2006 2006
ID_7794 1 87 ID_5812 ID_7110 d 2006 2006 2006
ID_7795 1 87 ID_4290 ID_6917 d 2006 2006 2006
ID_7796 1 87 ID_6989 ID_7209 d 2007 2006 2006
ID_7797 1 87 ID_7394 ID_6467 d 2006 2006 2006
ID_7798 1 87 ID_7447 ID_7207 d 2006 2006 2006
ID_7799 1 87 ID_6869 ID_7376 d 2008 2006 2006
ID_7800 2 87 ID_7032 ID_7408 d 2006 2006 2006
ID_7801 1 87 ID_6611 ID_7060 d 2006 2006 2006
ID_7802 1 87 ID_7295 ID_7151 d 2007 2006 2006
ID_7803 2 87 ID_4171 ID_7462 d 2009 2006 2006
ID_7804 2 87 ID_5861 ID_6821 d 2006 2006 2006
ID_7805 1 87 ID_6789 ID_6996 d 2008 2006 2006
ID_7806 2 87 ID_6122 ID_7440 d 2006 2006 2006
ID_7807 2 87 ID_7453 ID_7000 d 2006 2006 2006
ID_7808 1 87 ID_6806 ID_7362 d 2006 2006 2006
ID_7809 2 87 ID_6898 ID_6917 d 2006 2006 2006
ID_7810 2 87 ID_7453 ID_7550 d 2006 2006 2006
ID_7811 2 87 ID_7268 ID_6885 d 2006 2006 2006
ID_7812 1 87 ID_4915 ID_7405 d 2006 2006 2006
ID_7813 1 87 ID_7223 ID_7363 d 2006 2006 2006
ID_7814 2 87 ID_6508 ID_6036 d 2006 2006 2006
ID_7815 1 87 ID_6486 ID_6709 d 2006 2006 2006
ID_7816 1 87 ID_5141 ID_5960 d 2006 2006 2006
ID_7817 2 87 NA ID_7127 d 2006 2006 2006
ID_7818 1 87 ID_7416 ID_6036 d 2006 2006 2006
ID_7819 1 87 ID_5888 ID_7071 d 2007 2006 2006
ID_7820 1 87 ID_7032 ID_7503 d 2006 2006 2006
ID_7821 2 87 ID_7092 ID_6549 d 2006 2006 2006
ID_7822 2 87 ID_5289 ID_7548 d 2006 2006 2006
ID_7823 1 87 ID_6913 ID_7271 d 2008 2006 2006
ID_7824 2 87 ID_6694 ID_7454 d 2006 2006 2006
ID_7825 2 87 ID_6879 ID_7211 d 2006 2006 2006
ID_7826 2 87 ID_5856 ID_7250 d 2006 2006 2006
ID_7827 1 87 ID_6502 ID_7552 d 2006 2006 2006
ID_7828 1 87 ID_4813 ID_7078 d 2006 2006 2006
ID_7829 1 87 ID_6547 ID_7553 d 2006 2006 2006
ID_7830 1 87 ID_4815 ID_6935 d 2006 2006 2006
ID_7831 1 87 ID_6676 ID_6812 d 2006 2006 2006
ID_7832 2 87 ID_5912 ID_6749 d 2006 2006 2006
ID_7833 1 87 ID_7539 ID_6827 d 2006 2006 2006
ID_7834 1 87 ID_7198 ID_7433 d 2006 2006 2006
ID_7835 2 87 ID_5769 ID_7079 d 2006 2006 2006
ID_7836 1 87 ID_6994 ID_7552 d 2006 2006 2006
ID_7837 2 87 ID_7185 ID_7359 d 2007 2006 2006
ID_7838 2 87 ID_7182 ID_7285 d 2006 2006 2006
ID_7839 1 87 ID_6615 ID_7285 d 2006 2006 2006
ID_7840 1 87 ID_7256 ID_5817 d 2006 2006 2006
ID_7841 2 87 ID_6636 ID_6972 d 2009 2006 2006
ID_7842 1 87 ID_7375 ID_7408 d 2007 2006 2006
ID_7843 2 87 ID_4712 ID_7368 d 2007 2006 2006
ID_7844 1 87 ID_6933 ID_7066 d 2006 2006 2006
ID_7845 1 87 NA ID_7074 d 2006 2006 2006
ID_7846 2 87 ID_7122 ID_7347 d 2006 2006 2006
ID_7847 2 87 ID_7147 ID_6047 d 2006 2006 2006
ID_7848 1 87 ID_6806 ID_7127 d 2006 2006 2006
ID_7849 1 87 ID_6897 ID_7267 d 2006 2006 2006
ID_7850 2 87 ID_5905 ID_7162 d 2006 2006 2006
ID_7851 2 87 ID_7354 ID_7120 d 2006 2006 2006
ID_7852 1 87 ID_6759 ID_6970 d 2007 2006 2006
ID_7853 1 87 ID_7554 ID_7149 d 2007 2006 2006
ID_7854 2 87 ID_5976 ID_7440 d 2006 2006 2006
